cod;code;group;name_en;name;energy;protein;carbs;fat;nonSaturatedFat;saturatedFat;sugar;fiber;cholesterol;potassium;sodium;salt;fresh;allergens
18153;18153;6;Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with standard semi-skimmed milk);Mezcla de achicoria y café, instantáneo, sin azúcar, listo para beber (reconstituido con leche semidesnatada estándar);53,7;3,74;5,9;1,62;0,52;1;5;0,46;4,4;162;52,2;0,13;FALSE;[8,4]
18162;18162;6;Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with water);Mezcla de achicoria y café, instantáneo, sin azúcar, listo para beber (reconstituido con agua);28,7;0,56;6,06;0,3;0,05177;0,061564;0,43;0,6;0;160;8,93;0,022;FALSE;[]
18150;18150;6;Mix of chicory and coffee, powder, instant;Mezcla de achicoria y café, en polvo, instantáneo;332;9,3;66,9;0,35;0,085;0,12;0;12;0;3400;289;0,72;FALSE;[]
15018;15018;2;Mix of salted grains/nuts and raisins;Mezcla de granos/nueces salados y pasas;560;16,6;27,1;39,6;32,83;4,98;21,6;8,4;0;700;169;0,42;TRUE;[3]
15048;15048;2;Mix of unsalted grains/nuts and dried fruit;Mezcla de granos/nueces sin sal y frutas secas;0;8,29;32,2;26,3;19;5,07;7;6,36;0;712;117;0,3;TRUE;[3]
15049;15049;2;Mix of unsalted grains/nuts and raisins;Mezcla de granos/nueces sin sal y pasas;541;12,5;31,8;37,2;30,64;4,96;29,4;9,6;12;750;7;0,018;TRUE;[3]
25626;25626;1;Mixed diced vegetables salad, w sauce, prepacked;Ensalada de verduras mixtas en cubos, con salsa, envasada;0;2,81;7;9,3;0;0,7;2,3;4,11;0;0;426;1,04;FALSE;[]
20271;20271;2;Mixed diced vegetables, raw, frozen;Mezcla de verduras en cubos, crudas, congeladas;54,5;3,48;6,8;0,28;0;0;3,35;5,45;0;0;12,7;0,045;FALSE;[]
2011;2011;6;Mixed fruits juice, orange based, multivitamin;Jugo de frutas mixtas, a base de naranja, multivitamínico;0;0,5;11,7;0,8;0;0;11,1;0,5;0;150;3,2;0,008;FALSE;[]
2035;2035;6;Mixed fruits juice, pure juice;Jugo de frutas mixtas, jugo puro;48,9;0,5;11,2;0,3;0,05583;0,066392;10,1;0,5;0;140;0,92;0,0023;FALSE;[]
2002;2002;6;Mixed fruits juice, pure juice, multivitamin;Jugo de frutas mixtas, jugo puro, multivitamínico;0;0,48;11,3;0,1;0;0;11;0,25;0;171;1,5;0,0038;FALSE;[]
2071;2071;6;Mixed fruits juice, reconstituted from a concentrate, multivitamin;Jugo de frutas mixtas, reconstituido de un concentrado, multivitamínico;0;0,29;10,8;0,091;0;0,051;10,3;0,27;0;0;7,5;0,019;FALSE;[]
2069;2069;6;Mixed fruits juice, reconstituted from a concentrate, standard;Jugo de frutas mixtas, reconstituido de un concentrado, estándar;0;0,52;11,2;0,15;0;0,021;10,8;0,62;0;148;8,57;0,02;FALSE;[]
2061;2061;6;Mixed fruits nectar;Néctar de frutas mixtas;49,7;0,3;11,5;0,089;0;0,013;11;0,3;0;87,4;3,43;0,009;FALSE;[]
2060;2060;6;Mixed fruits nectar, multivitamin;Néctar de frutas mixtas, multivitamínico;0;0,24;11,3;0,1;0;0,0067;10,9;0,15;0;79,1;6,36;0,016;FALSE;[]
25506;25506;4;Mixed meat on skewer;Carne mixta en brocheta;208;19,7;1,02;13,8;10,48;2,51;1,01;0,33;49,6;273;247;0,61;TRUE;[]
20497;20497;2;Mixed vegetables for couscous, cooked;Verduras mixtas para cuscús, cocidas;0;1,53;2,55;0,43;0,208;0,048;1,1;2,6;0;208;45;1,06;FALSE;[]
20496;20496;2;Mixed vegetables for couscous, frozen, raw;Verduras mixtas para cuscús, congeladas, crudas;46,5;2,05;6,75;0,7;0;0,1;3,05;2,53;0;0;39;0,12;FALSE;[]
20266;20266;2;Mixed vegetables for ratatouille, frozen;Verduras mixtas para ratatouille, congeladas;0;1,01;3,23;0,089;0;0;2,88;1,67;0;0;34;0,11;FALSE;[]
20263;20263;2;Mixed vegetables for soups, frozen, raw;Verduras mixtas para sopas, congeladas, crudas;34,1;1,44;4,69;0,44;0;0,11;2,5;2,86;0;0;16,9;0,052;FALSE;[]
20101;20101;2;Mixed vegetables, frozen, raw;Verduras mixtas, congeladas, crudas;65,1;2,26;5,71;2,65;0,271;0,62;2,18;4,7;0;212;39;0,6;FALSE;[]
51500;51500;10;Molokhia powder (dried jute leaves);Polvo de molokhia (hojas de yute secas);239;23;12,7;1,8;1,235154;0,564846;0;40;0;3580;67,9;0,17;FALSE;[]
51502;51502;10;Molokhia sauce, home-made;Salsa de molokhia, casera;0;1,13;0,2;21;2,2;1,46;0;8,4;0;179;378;0,95;FALSE;[]
25175;25175;1;Molokhia, jute and beef-based meal, home-made;Molokhia, comida a base de yute y carne de res, casera;189;10,6;1,2;14,7;7,736015;6,975096;1,2;4,7;23;228;373;0,93;TRUE;[]
30105;30105;4;Montbeliard sausage;Salchicha Montbeliard;319;17,3;1;27,3;12;10,5;0,75;0;78;311;931;2,33;FALSE;[10]
12743;12743;5;Morbier cheese, from cow's milk;Queso Morbier, de leche de vaca;355;22,8;0;29,2;7,15;19,2;0;0;89;83;562;1,41;FALSE;[8]
20105;20105;2;Morel, raw;Morchella, cruda;24,5;3,16;0,1;0,54;0,269;0,16;0,044;3,35;0;411;21;0,064;TRUE;[]
13110;13110;2;Morello cherry, raw;Cereza agria, cruda;0;1,1;10,5;0,3;0,172;0,084;8,49;1,65;0;173;3;0,0063;TRUE;[]
30789;30789;4;Mortadella;Mortadela;305;15;1,4;26,7;11,5;10,6;0;0;72,5;270;851;2,13;FALSE;[]
30797;30797;4;Mortadella with pistachios, pure pork;Mortadela con pistachos, de cerdo puro;320;14,4;1,16;28,2;15,6;11,4;0,48;1,97;0;0;822;2,08;FALSE;[3]
30790;30790;4;Mortadella, pure pork;Mortadela, de cerdo puro;298;14,8;1,55;25,8;14,78;9,85;1;0;70;236;850;2,14;FALSE;[]
30104;30104;4;Morteaux sausage;Salchicha Morteaux;397;16;1;36,6;22,54096;14,0146;0,5;0;0;0;1040;2,6;FALSE;[10]
30108;30108;4;Morteaux sausage, boiled/cooked in water;Salchicha Morteaux, hervida/cocida en agua;323;15,2;0;29,1;15,56;12,2;0;0;77,3;230;809;2,02;FALSE;[10]
13419;13419;2;Moubin, pure juice, sampled in the island of La Martinique;Moubin, jugo puro, probado en la isla de La Martinica;0;0,88;0;0,19;0,19;0,092;0;0;0;0;0;0;FALSE;[]
25123;25123;1;Moussaka;Moussaka;147;5,82;5,16;10,8;5,52;3,37;3,01;2,84;31;576;393;0,97;FALSE;[7,8]
39235;39235;5;Mousse (chocolate, coffee, caramel or vanilla) topped with whipped cream, refrigerated;Mousse (chocolate, café, caramelo o vainilla) cubierta con crema batida, refrigerada;186;3,62;20;10,1;0;6,64;18,3;0,75;0;0;57,6;0,14;FALSE;[7,8]
39248;39248;5;Mousse, chocolate, plant-based, prepacked;Mousse de chocolate, a base de plantas, envasada;262;6,69;24,3;14;4,33;9,04;23,1;5,1;0;370;143;0,36;FALSE;[13]
39210;39210;5;Mousse, chocolate, prepacked;Mousse de chocolate, envasada;303;6,52;25,6;18,6;0;15,4;21,5;3,8;0;0;100;0,25;FALSE;[7,8]
19591;19591;5;Mozzarella cheese, from buffala's milk;Queso mozzarella, de leche de búfala;260;14,5;0,24;22,3;5,64;15;0;0;60,3;17;197;0,49;FALSE;[8]
19590;19590;5;Mozzarella cheese, from cow's milk;Queso mozzarella, de leche de vaca;227;16,5;0,75;17,7;4,69;11,7;0,7;0;79;76;240;0,6;FALSE;[8]
32004;32004;7;Muesli (average);Muesli (promedio);418;7,49;66,6;12,2;6,76;5,04;25,9;6,4;1,76;431;274;0,7;FALSE;[4,6]
32109;32109;7;Muesli, crunchy, with chocolate (not fortified with vitamins and chemical elements);Muesli crujiente, con chocolate (no fortificado con vitaminas y elementos químicos);442;8,57;63,2;16,7;8,24;7,74;22,7;7,42;2,41;340;142;0,35;FALSE;[4]
32112;32112;7;Muesli, crunchy, with chocolate, with or without fruits, fortified with vitamins and chemical elements;Muesli crujiente, con chocolate, con o sin frutas, fortificado con vitaminas y elementos químicos;451;9,13;62,7;16,7;9,49;6,45;21,8;6,7;10,7;290;174;0,44;FALSE;[4]
32108;32108;7;Muesli, crunchy, with fruits and/or dried fruits, grains (not fortified with vitamins and chemical elements);Muesli crujiente, con frutas y/o frutas secas, cereales (no fortificado con vitaminas y elementos químicos);436;8,88;59,7;16,7;9,64;6,61;21,7;8,68;0,9;390;136;0,34;FALSE;[4]
32111;32111;7;Muesli, crunchy, with fruits or dried fruits, fortified with vitamins and chemical elements;Muesli crujiente, con frutas o frutas secas, fortificado con vitaminas y elementos químicos;460;5,67;68,4;17,3;8,24;8,33;30;3,83;2,93;382;390;1;FALSE;[4]
32136;32136;7;Muesli, crunchy, with quinoa;Muesli crujiente, con quinoa;0;9,92;71,2;10,7;5,3;4,09;0;3,4;0;0;22,9;0,057;FALSE;[4]
32128;32128;7;Muesli, flakes (Bircher-style);Muesli, copos (estilo Bircher);382;10,6;68,5;4,83;0;0,83;11,9;11,4;0;0;60;0,15;FALSE;[4]
32138;32138;7;Muesli, flakes (Bircher-style), with fruits or dried fruits (not fortified with vitamins and chemical elements);Muesli, copos (estilo Bircher), con frutas o frutas secas (no fortificado con vitaminas y elementos químicos);369;9,5;61,7;6,9;4,4;2,12;20,6;11;0;0;40;0,1;FALSE;[4]
32110;32110;7;Muesli, flakes (Bircher-style), with fruits or dried fruits, fortified with vitamins and chemical elements;Muesli, copos (estilo Bircher), con frutas o frutas secas, fortificado con vitaminas y elementos químicos;361;9,19;65,4;5;3,98;0,75;23,8;8,6;0;520;196;0,49;FALSE;[4]
32113;32113;7;Muesli, flakes (Bircher-style), with fruits or dried fruits, without sugar;Muesli, copos (estilo Bircher), con frutas o frutas secas, sin azúcar;400;10,7;61,6;11;9,52;1;18,6;5,7;0;460;100;0,25;FALSE;[4]
32139;32139;7;Muesli, flakes, fortified with vitamins and chemical elements (average food);Muesli, copos, fortificado con vitaminas y elementos químicos (alimento promedio);424;6,96;67,3;12,8;6,68;5,55;27,7;5,58;1,86;433;319;0,81;FALSE;[4]
32141;32141;7;Muesli, flakes, not fortified with vitamins and chemical elements (average food);Muesli, copos, no fortificado con vitaminas y elementos químicos (alimento promedio);401;9,2;60,7;11,6;6,93;4,29;21,1;9,88;;;86,3;0,22;FALSE;[4]
23950;23950;7;Muffin, with blueberry or chocolate;Muffin, con arándanos o chocolate;0;5,59;48,9;23,4;15;4,13;27,9;1,55;84;100;352;0,9;FALSE;[4,8,7]
26091;26091;4;Mullet, raw;Mújol, crudo;113;20,1;0;3,62;1,9;1,17;0;0;59;305;70,4;0,18;TRUE;[]
26026;26026;4;Mullet, roasted/baked;Mújol, asado/horneado;143;24,8;0;4,86;2,3;1,43;0;0;63;458;71;0,18;FALSE;[]
11510;11510;7;Multi-coloured  vermicelli;Vermicelli multicolor;0;0,5;93;5;0;4;91;0,5;0;0;7,5;0,019;FALSE;[4]
20531;20531;2;Mung bean, boiled/cooked in water;Frijol mungo, hervido/cocido en agua;0;7,54;11,9;0,55;0,389;0,038;2,01;6,4;0;231;7;0,018;TRUE;[]
20029;20029;2;Mung bean, sprouted or soy spouts, canned, drained;Frijol mungo, germinado o brotes de soja, enlatados, escurridos;0;1,56;2,36;0,12;0,028;0,058;1,78;1,63;0;31,5;141;0,35;FALSE;[13]
20183;20183;2;Mung bean, sprouted or soy spouts, raw;Frijol mungo, germinado o brotes de soja, crudos;0;2,57;3,4;0,5;0,19;0,092;3,4;1,7;0;120;17,1;0,043;TRUE;[13]
12039;12039;5;Munster cheese, from cow's milk;Queso Munster, de leche de vaca;344;21,2;0;29;9,36;18,8;0;0;96;134;670;1,78;FALSE;[8]
11160;11160;10;Mushroom sauce, prepacked;Salsa de champiñones, envasada;0;3,2;6,3;6,26;2,2;1,46;2,2;2,25;15,1;90;360;0,9;FALSE;[]
20011;20011;2;Mushroom, all types, canned, drained;Champiñón, todos los tipos, enlatado, escurrido;24,9;1,87;2,56;0,29;0,115;0,038;2,19;2,4;0;129;425;1,06;FALSE;[]
20010;20010;2;Mushroom, all types, raw;Champiñón, todos los tipos, crudo;21,7;2,37;1,88;0,23;0,123;0,055;1,43;1,72;0;341;4,76;0,012;TRUE;[]
10013;10013;4;Mussel, boiled/cooked in water;Mejillón, hervido/cocido en agua;108;17,2;5,12;2,09;1,01;0,37;0;0;52,1;166;322;0,8;FALSE;[9]
10028;10028;4;Mussel, canned, drained;Mejillón, enlatado, escurrido;102;14,6;5,93;2,2;1,36;0,54;0,5;0;38;98;639;1,6;FALSE;[9]
10014;10014;4;Mussel, common, raw;Mejillón común, crudo;71,8;11,2;2,69;1,82;0,89;0,45;0;0;65,2;276;339;0,85;TRUE;[9]
10083;10083;1;Mussels, filled (fat, parsley and garlic…), prepacked;Mejillones rellenos (grasa, perejil y ajo...), envasados;284;9,56;4,43;24,8;6,52;16,6;0,3;1,26;88,5;180;430;1,08;FALSE;[9]
10082;10082;1;Mussels, in a shallot and white wine broth;Mejillones, en caldo de chalota y vino blanco;92;10,3;7,43;2,24;1,2;0,99;1,05;0,53;0;0;345;0,69;FALSE;[9]
10081;10081;4;Mussels, in Catalan-style sauce or marinade (tomatoes), canned, drained;Mejillones, en salsa o marinada al estilo catalán (tomates), enlatados, escurridos;145;12,5;5;7,9;5,41;0,91;3,7;2;0;0;691;1,73;FALSE;[9]
11013;11013;10;Mustard;Mostaza;152;6,92;4,33;11,2;6,41;0,76;1,66;1;0;150;1860;6,3;FALSE;[10]
11157;11157;10;Mustard sauce prepacked;Salsa de mostaza envasada;0;1,66;3,3;22,8;2,2;1,46;0,92;2;40,8;68,7;940;2,35;FALSE;[10]
11021;11021;10;Mustard, with grains;Mostaza, con granos;142;6,6;2,2;9,9;8,81;0,61;2,2;4,5;5,44;200;1960;4,9;FALSE;[10]
25159;25159;1;Mutton tagine;Tajín de cordero;132;12,8;4,5;6,83;3,77;2,73;2,4;1;57,8;211;394;0,99;FALSE;[]
21006;21006;4;Mutton, leg, raw;Pierna de cordero, cruda;225;18;0;17;6,91;10,09;0;0;0;380;78;0,2;TRUE;[]
21001;21001;4;Mutton, meat, raw;Carne de cordero, cruda;137;20,6;0;6,11;3,74084;2,325827;0;0;0;279;86,4;0,22;TRUE;[]
21003;21003;4;Mutton, shoulder, raw;Paletilla de cordero, cruda;204;18,3;0,1;14,5;6,06;7,71;0;0;78;301;90,5;0,23;TRUE;[]
13030;13030;2;Nectarine, pulp and peel, raw;Nectarina, pulpa y piel, cruda;0;1,16;8,9;0,31;0,198;0,025;7,89;1,7;0;201;1,09;0,0027;TRUE;[]
13149;13149;2;Nectarine, white, flesh and skin, raw;Nectarina blanca, carne y piel, cruda;51,8;0,81;11,4;0,5;0,159079;0,058699;8,9;0,5;0;210;5;0,013;TRUE;[]
13148;13148;2;Nectarine, yellow, flesh and skin, raw;Nectarina amarilla, carne y piel, cruda;51,3;0,69;11,3;0,5;0,173688;0,06409;8,8;0,6;0;220;5;0,013;TRUE;[]
12031;12031;5;Neufchâtel cheese, from cow's milk;Queso Neufchâtel, de leche de vaca;287;18,5;0;23,9;2,55;20;0;0;84;117;748;1,87;FALSE;[8]
4023;4023;2;New potato, raw;Patata nueva, cruda;76,4;1,88;15,9;0,3;0,184;0,058;0,2;1,3;0;367;23;0,058;TRUE;[]
20158;20158;2;New Zealand spinach, cooked;Espinaca de Nueva Zelanda, cocida;0;1,3;1;0,17;0,076;0,027;0,25;1,4;0;102;107;0,27;TRUE;[]
27025;27025;4;Nile perch, raw;Perca del Nilo, cruda;82,4;19,1;0;0,68;0,37;0,22;0;0;63,7;308;57,5;0,14;TRUE;[]
18029;18029;6;Non-alcoholic beverage (average);Bebida sin alcohol (promedio);;0,11;7,42;0,042;0,00346;0,0074;7,26;0,025;0,06;11,3;11,3;0,028;FALSE;[]
25183;25183;1;Noodles with shrimps sautéed/pan-fried;Fideos con camarones salteados/fritos en sartén;104;4,88;12,6;3,4;1,94;1,16;1,7;1,6;25,7;100;334;0,84;FALSE;[5]
20998;20998;10;North Atlantic rockweed (Ascophyllum nodosum), dried or dehydrated;Alga rocosa del Atlántico Norte (Ascophyllum nodosum), seca o deshidratada;211;7,22;18,5;2,78;1,869505;0,85494;0;41,8;0;2270;2860;7,15;FALSE;[]
27011;27011;4;Northern pike, raw;Lucio del norte, crudo;83,7;18,8;0;0,94;0,47;0,26;0;0;43,8;228;51,9;0,13;TRUE;[]
27002;27002;4;Northern pike, roasted/baked;Lucio del norte, asado/horneado;100;23,1;0;0,88;0,48;0,15;0;0;50;331;49;0,12;FALSE;[]
10044;10044;4;Norway lobster, boiled/cooked in water;Langosta de Noruega, hervida/cocida en agua;0;20,9;0;0,98;0,36;0,14;0;0;149;283;270;0,67;FALSE;[5]
10024;10024;4;Norway lobster, raw;Langosta de Noruega, cruda;89,8;19,1;1,53;0,79;0,42;0,21;0;0;79,4;505;287;0,72;TRUE;[5]
18004;18004;6;Not instant coffee, without sugar, ready-to-drink;Café no instantáneo, sin azúcar, listo para beber;6,88;0,5;1,35;0,018;0,016;0,002;0;0,5;0;150;2,7;0,0067;FALSE;[]
31033;31033;7;Nougat;Turrón;0;7,88;62,5;25,2;22,44;1,61;58;0,7;0;377;1;0,0025;FALSE;[1,3,4,8]
11194;11194;10;Nuoc mam sauce or fish sauce, prepacked;Salsa Nuoc mam o salsa de pescado, envasada;81,2;9,3;10,9;0;0;0;8,34;0,2;0;0;8860;22,2;FALSE;[11,14]
26033;26033;4;Nursehound or lesser spotted dogfish, cooked;Pintarroja o cazón, cocido;256;25,4;0;17,2;11,34;4,11;0;0;60,1;0;0;0,2;TRUE;[11]
26074;26074;4;Nursehound or lesser spotted dogfish, raw;Pintarroja o cazón, crudo;97,8;23,3;0;0,5;0,217;0,11;0;0;29,8;258;125;0,31;TRUE;[11]
11048;11048;10;Nutmeg;Nuez moscada;507;5,3;28,5;36,3;3,57;25,9;2,99;20,8;0;350;16;0,04;FALSE;[]
11009;11009;10;Nutritional yeast;Levadura nutricional;334;40,4;21,8;4,5;2,11;0,7;2,5;22,5;0,7;1700;141;0,35;FALSE;[]
9640;9640;10;Oat bran;Salvado de avena;359;15,8;51;6,48;5,15;1,16;2,23;16,7;0;566;6,5;0,016;TRUE;[4]
9313;9313;3;Oat flakes, boiled/cooked in water;Copos de avena, hervidos/cocidos en agua;75,5;2,54;11,9;1,52;1;0,31;0,27;1,7;0;70;4;0,01;TRUE;[4]
32140;32140;7;Oat flakes, pre-cooked, raw;Copos de avena, precocidos, crudos;370;11;58;7,7;4,19;1,36;1,84;10,6;0;325;4;0,011;TRUE;[4]
18905;18905;6;Oat-based drink, plain, prepacked;Bebida a base de avena, sin sabor, envasada;42,6;0,46;7,8;1,1;0,87;0,2;5;0,5;0;32;26,4;0,066;FALSE;[4]
9310;9310;3;Oat, raw;Avena, cruda;378;16,9;55,7;6,9;4,72;1,22;1,2;10,6;0;429;2;0,005;TRUE;[4]
9311;9311;3;Oatmeal flakes;Copos de avena;367;13,3;57,9;6,51;4,58;1,13;0,97;10,2;0;377;5,68;0,014;TRUE;[4]
10079;10079;4;Octopus, common, cooked;Pulpo común, cocido;156;29,8;4,4;2,08;0,8;0,45;0;0;96;630;460;1,15;FALSE;[9]
10018;10018;4;Octopus, common, raw;Pulpo común, crudo;60,1;12,9;0,97;0,5;0,188;0,16;0;0;101;265;271;0,68;TRUE;[9]
40601;40601;4;Offal, cooked (average);Menudencias, cocidas (promedio);162;25,1;1,36;6,24;2,46;2,13;0,026;0,12;322;252;244;0,6;FALSE;[]
58103;58103;2;Okra, cooked, without salt;Okra, cocida, sin sal;0;1,87;2,01;0,21;0,074;0,045;2,01;2,5;0;135;6;0,015;FALSE;[]
20822;20822;2;Okra, pulp, blanched, frozen, sampled in the island of La Martinique;Okra, pulpa, escaldada, congelada, muestreada en la isla de La Martinica;0;0,24;5,28;0,1;0,19;0,092;0;5,17;0;0;0;0;FALSE;[]
20820;20820;2;Okra, whole, canned, not drained, sampled in the island of La Martinique;Okra, entera, enlatada, no escurrida, muestreada en la isla de La Martinica;0;0;0;0;0,19;0,092;0;2,8;0;0;0;0;FALSE;[]
20821;20821;2;Okra, whole, canned, steamed, sampled in the island of La Martinique;Okra, entera, enlatada, al vapor, muestreada en la isla de La Martinica;0;1,8;4,69;0,3;0,19;0,092;0;4,8;0;374;0;0;FALSE;[]
13184;13184;10;Olive (average);Aceituna (promedio);162;1,39;0,043;16,5;12,93;2,35;0,011;4,38;0,88;37,9;1210;3,03;FALSE;[]
17270;17270;9;Olive oil, extra virgin;Aceite de oliva, extra virgen;900;0,5;0;99,9;80,27;15,2;0;0;0;0,3;5;0,013;FALSE;[]
13147;13147;10;Olive, green, stuffed (anchovy, sweet peppers, etc…);Aceituna verde, rellena (anchoa, pimientos dulces, etc...);0;2,09;0,61;15,2;11,89;2,63;0,4;4,33;1,4;32,9;1110;2,78;TRUE;[12]
13186;13186;10;Olives, black (average food);Aceitunas negras (alimento promedio);;1,49;0,05;19,5;13,92;2,35;0;6,97;0,35;62;1090;2,72;FALSE;[]
13032;13032;10;Olives, black, in brine;Aceitunas negras, en salmuera;0;1,38;0,1;17,2;11,71;2,08;0;6,2;0,7;19;706;1,77;FALSE;[]
13131;13131;10;Olives, black, in oil (Greek olive);Aceitunas negras, en aceite (aceituna griega);332;2,19;0,1;33,3;27,66;4,02;0;11,6;0,7;320;3380;8,45;FALSE;[]
13033;13033;10;Olives, green, in brine;Aceitunas verdes, en salmuera;155;1,31;0;15,7;12,61;2,33;0;3,6;1;31;1260;3,15;FALSE;[]
22506;22506;4;Omelette, with cheese;Tortilla, con queso;255;17,7;2,56;19,3;7,93;10,1;0,4;0;253;112;231;0,58;FALSE;[8]
22509;22509;4;Omelette, with herbs;Tortilla, con hierbas;147;9,5;1,98;11,2;6,21;3,6;0,8;0,55;301;188;173;0,43;FALSE;[]
22507;22507;4;Omelette, with lardoons;Tortilla, con tocino;267;12,5;1,46;23,5;12,21;9,41;0,68;0;270;184;392;0,98;FALSE;[]
22508;22508;4;Omelette, with mushrooms;Tortilla, con champiñones;125;8,09;2,28;9,2;5,12;2,97;0,7;0,45;247;193;141;0,35;FALSE;[]
22511;22511;4;Omelette, with vegetables, cheese, meat;Tortilla, con verduras, queso, carne;184;9,82;5,07;13,5;7,61;4,84;0,81;1;210;255;284;0,71;TRUE;[8,7]
25529;25529;1;Onion tart, prepacked;Tarta de cebolla, envasada;280;7;23,5;17,2;0;7,5;5,63;1,9;0;0;367;0,87;FALSE;[4,7,8]
20035;20035;2;Onion, cooked;Cebolla, cocida;0;1,3;6,2;0,2;0,076;0,024;4;1,4;0;220;8,4;0,021;TRUE;[]
20180;20180;2;Onion, dried;Cebolla, seca;0;8,95;75;0,46;0,244;0,078;37,4;9,2;0;1620;170;0,053;TRUE;[]
20235;20235;2;Onion, frozen, raw;Cebolla, congelada, cruda;0;1;5,39;0,12;0,04;0,017;4,59;2,65;0;133;9,43;0,02;FALSE;[]
11055;11055;10;Onion, pickled in vinegar;Cebolla, encurtida en vinagre;0;0,56;2,5;0,2;0;0;1,98;1,8;0;110;908;2,36;TRUE;[14]
20034;20034;2;Onion, raw;Cebolla, cruda;0;1,1;6,25;0,62;0,087;0,2;4,8;1,7;0;190;39;0,098;TRUE;[]
20324;20324;2;Onion, red, sautéed/pan-fried, without fat;Cebolla roja, salteada/frita en sartén, sin grasa;42,4;1,69;7,55;0,3;0,100642;0,037136;6,7;2,1;0;220;5;0,013;TRUE;[]
20322;20322;2;Onion, white or yellow, sautéed/pan-fried, without fat;Cebolla, blanca o amarilla, salteada/frita en sartén, sin grasa;40,2;1,56;6,73;0,3;0,116874;0,043126;5;2,8;0;270;5;0,013;TRUE;[]
18156;18156;6;Oolong tea, brewed, without sugar;Té Oolong, preparado, sin azúcar;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;[]
13431;13431;2;Orange (local variety), pulp, raw, sampled in the island of La Martinique;Naranja (variedad local), pulpa, cruda, muestreada en la isla de La Martinica;0;0,6;0;0,67;0,19;0,092;0;0;0;0;0;0;TRUE;[]
2013;2013;6;Orange juice, home-made;Jugo de naranja, casero;0;0,7;9,4;0,2;0,076;0,024;8,4;0,2;0;200;1,11;0,0025;FALSE;[]
2070;2070;6;Orange juice, pure juice;Jugo de naranja, jugo puro;45,4;0,61;9,61;0,11;0,033;0,053;9,61;0,28;0;165;4,81;0,012;FALSE;[]
